"new_key","survey_number","nhdid","gear2","effort_new","fish_count_new","year","day_of_year","secchi_m","lake_area_m2","maxdepth_m","ws_forest_prop","ws_wetland_prop","surface_temp_c","FMU_Code","LONG_DD","LAT_DD"
"36-204",7522,110736531,"GILL",4,0,2008,182,3.35365853658537,22015530.4398851,NA,0.7104,0.13538,22.172,"MI-MNM",-88.23498,46.15992
"36-204",7522,110736531,"SEINE",5,0,2008,184,3.35365853658537,22015530.4398851,NA,0.7104,0.13538,22.172,"MI-MNM",-88.23498,46.15992
"36-204",7522,110736531,"SHOCK",100,0,2008,190,3.35365853658537,22015530.4398851,NA,0.7104,0.13538,22.172,"MI-MNM",-88.23498,46.15992
"36-2067",4037,111860119,"FT_NET",24,0,2003,160,1.67682926829268,964070.752296548,5.49,0.5664,0.38286,24.1,"MI-MNM",-88.88927,46.35221
"36-2067",4037,111860119,"GILL",8,0,2003,160,1.67682926829268,964070.752296548,5.49,0.5664,0.38286,24.1,"MI-MNM",-88.88927,46.35221
"36-2067",4037,111860119,"SEINE",3,0,2003,163,1.67682926829268,964070.752296548,5.49,0.5664,0.38286,24.1,"MI-MNM",-88.88927,46.35221
"36-2067",4037,111860119,"SHOCK",30,24,2003,196,1.67682926829268,964070.752296548,5.49,0.5664,0.38286,24.1,"MI-MNM",-88.88927,46.35221
"36-32",4919,110736743,"FT_NET",38,0,2004,166,NA,10017779.7256283,NA,0.75767,0.132,27.539,"MI-MNM",-88.20871,45.9911
"36-32",4919,110736743,"GILL",9,0,2004,166,NA,10017779.7256283,NA,0.75767,0.132,27.539,"MI-MNM",-88.20871,45.9911
"36-32",4919,110736743,"SEINE",3,0,2004,174,NA,10017779.7256283,NA,0.75767,0.132,27.539,"MI-MNM",-88.20871,45.9911
"36-32",4919,110736743,"SHOCK",50,1,2004,195,NA,10017779.7256283,NA,0.75767,0.132,27.539,"MI-MNM",-88.20871,45.9911
"36-34",8530,110736651,"FT_NET",12,3,2010,158,8.53658536585366,1063513.37501518,14.63,0.65408,0.07022,23.222,"MI-MNM",-88.22176,46.05721
"36-34",8530,110736651,"GILL",2,0,2010,158,8.53658536585366,1063513.37501518,14.63,0.65408,0.07022,23.222,"MI-MNM",-88.22176,46.05721
"36-34",8530,110736651,"SEINE",4,0,2010,160,8.53658536585366,1063513.37501518,14.63,0.65408,0.07022,23.222,"MI-MNM",-88.22176,46.05721
"36-34",8530,110736651,"SHOCK",30,38,2010,139,8.53658536585366,1063513.37501518,14.63,0.65408,0.07022,23.222,"MI-MNM",-88.22176,46.05721
"36-355",10168,111860937,"FT_NET",24,114,2014,160,4.57317073170732,2149288.31694387,16.46,0.69745,0.04622,21.011,"MI-MNM",-88.59038,46.13221
"36-355",10168,111860937,"GILL",6,0,2014,160,4.57317073170732,2149288.31694387,16.46,0.69745,0.04622,21.011,"MI-MNM",-88.59038,46.13221
"36-355",10168,111860937,"SEINE",5,6,2014,162,4.57317073170732,2149288.31694387,16.46,0.69745,0.04622,21.011,"MI-MNM",-88.59038,46.13221
"36-355",10168,111860937,"SHOCK",60,99,2014,155,4.57317073170732,2149288.31694387,16.46,0.69745,0.04622,21.011,"MI-MNM",-88.59038,46.13221
"36-384",9316,111860863,"FT_NET",15,0,2012,170,2.74390243902439,1580187.48492574,13.72,0.5619,0.21045,22.5,"MI-MNM",-88.65232,46.14471
"36-384",9316,111860863,"GILL",4,0,2012,170,2.74390243902439,1580187.48492574,13.72,0.5619,0.21045,22.5,"MI-MNM",-88.65232,46.14471
"36-384",9316,111860863,"SEINE",4,0,2012,172,2.74390243902439,1580187.48492574,13.72,0.5619,0.21045,22.5,"MI-MNM",-88.65232,46.14471
"36-384",9316,111860863,"SHOCK",30,0,2012,173,2.74390243902439,1580187.48492574,13.72,0.5619,0.21045,22.5,"MI-MNM",-88.65232,46.14471
"36-417",9423,111861257,"FT_NET",15,0,2012,135,NA,2144098.21132289,27.44,0.77369,0.13411,NA,"MI-MNM",-88.76204,46.0861
"36-417",9423,111861257,"GILL",4,0,2012,135,NA,2144098.21132289,27.44,0.77369,0.13411,NA,"MI-MNM",-88.76204,46.0861
"36-417",9423,111861257,"SEINE",5,0,2012,138,NA,2144098.21132289,27.44,0.77369,0.13411,NA,"MI-MNM",-88.76204,46.0861
"36-417",9423,111861257,"SHOCK",30,0,2012,192,NA,2144098.21132289,27.44,0.77369,0.13411,NA,"MI-MNM",-88.76204,46.0861
"36-686",6908,111860699,"FT_NET",12,36,2007,162,NA,506877.113026587,12.2,0.72465,0.14657,20.5,"MI-MNM",-88.46927,46.19276
"36-686",6908,111860699,"GILL",36,68,2007,162,NA,506877.113026587,12.2,0.72465,0.14657,20.5,"MI-MNM",-88.46927,46.19276
"36-686",6908,111860699,"SHOCK",30,54,2007,178,NA,506877.113026587,12.2,0.72465,0.14657,20.5,"MI-MNM",-88.46927,46.19276
"36-849",6297,110735625,"FT_NET",12,1,2006,157,3.04878048780488,317382.09174052,13.41,0.70061,0.03333,20.978,"MI-MNM",-88.32649,46.3261
"36-849",6297,110735625,"GILL",2,0,2006,158,3.04878048780488,317382.09174052,13.41,0.70061,0.03333,20.978,"MI-MNM",-88.32649,46.3261
"36-849",6297,110735625,"SHOCK",30,1,2006,171,3.04878048780488,317382.09174052,13.41,0.70061,0.03333,20.978,"MI-MNM",-88.32649,46.3261
"37-109",8077,150436783,"FT_NET",15,8,2009,152,3.65853658536585,1153791.27594998,20.12,0.2793,0.17443,22.656,"MI-MSH",-84.95593,43.6611
"37-109",8077,150436783,"GILL",4,0,2009,152,3.65853658536585,1153791.27594998,20.12,0.2793,0.17443,22.656,"MI-MSH",-84.95593,43.6611
"37-109",8077,150436783,"SEINE",4,0,2009,152,3.65853658536585,1153791.27594998,20.12,0.2793,0.17443,22.656,"MI-MSH",-84.95593,43.6611
"37-109",8077,150436783,"SHOCK",28.8,12,2009,182,3.65853658536585,1153791.27594998,20.12,0.2793,0.17443,22.656,"MI-MSH",-84.95593,43.6611
"37-110",10761,150436761,"FT_NET",9,9,2016,152,4.11585365853659,83127.2608959573,NA,0.1647,0.36165,24.217,"MI-MSH",-85.08009,43.69749
"37-110",10761,150436761,"GILL",2,0,2016,152,4.11585365853659,83127.2608959573,NA,0.1647,0.36165,24.217,"MI-MSH",-85.08009,43.69749
"37-111",10762,150436756,"FT_NET",9,1,2016,152,2.80487804878049,123099.638743879,NA,0.12927,0.56353,24.189,"MI-MSH",-85.08287,43.70027
"37-111",10762,150436756,"GILL",2,0,2016,152,2.80487804878049,123099.638743879,NA,0.12927,0.56353,24.189,"MI-MSH",-85.08287,43.70027
"37-112",10980,150436756,"FT_NET",9,0,2016,152,2.04268292682927,123099.638743879,NA,0.12927,0.56353,23.272,"MI-MSH",-85.08676,43.70193
"37-112",10980,150436756,"GILL",2,0,2016,152,2.04268292682927,123099.638743879,NA,0.12927,0.56353,23.272,"MI-MSH",-85.08676,43.70193
"37-120",11381,150436718,"FT_NET",12,5,2017,142,2.77439024390244,551368.93003116,13.41,0.04201,0.25293,23.078,"MI-MSH",-84.82121,43.76277
"37-120",11381,150436718,"GILL",4,1,2017,142,2.77439024390244,551368.93003116,13.41,0.04201,0.25293,23.078,"MI-MSH",-84.82121,43.76277
"37-120",11381,150436718,"SEINE",4,0,2017,142,2.77439024390244,551368.93003116,13.41,0.04201,0.25293,23.078,"MI-MSH",-84.82121,43.76277
"37-120",11381,150436718,"SHOCK",30,98,2017,145,2.77439024390244,551368.93003116,13.41,0.04201,0.25293,23.078,"MI-MSH",-84.82121,43.76277
"37-139",7647,150436711,"FT_NET",15,41,2008,161,5.18292682926829,646993.883290842,21.34,0.55169,0.15337,22.85,"MI-MSH",-84.94509,43.77249
"37-139",7647,150436711,"GILL",4,1,2008,161,5.18292682926829,646993.883290842,21.34,0.55169,0.15337,22.85,"MI-MSH",-84.94509,43.77249
"37-139",7647,150436711,"SEINE",3,1,2008,161,5.18292682926829,646993.883290842,21.34,0.55169,0.15337,22.85,"MI-MSH",-84.94509,43.77249
"37-139",7647,150436711,"SHOCK",30.6,36,2008,171,5.18292682926829,646993.883290842,21.34,0.55169,0.15337,22.85,"MI-MSH",-84.94509,43.77249
"38-381",11502,152094969,"FT_NET",9,2,2017,135,1.67682926829268,105234.162154506,NA,0.14059,0.39503,24.689,"MI-MSM",-84.39593,42.20443
"38-381",11502,152094969,"GILL",4,0,2017,135,1.67682926829268,105234.162154506,NA,0.14059,0.39503,24.689,"MI-MSM",-84.39593,42.20443
"38-381",11502,152094969,"SEINE",2,0,2017,137,1.67682926829268,105234.162154506,NA,0.14059,0.39503,24.689,"MI-MSM",-84.39593,42.20443
"38-381",11502,152094969,"SHOCK",30,18,2017,138,1.67682926829268,105234.162154506,NA,0.14059,0.39503,24.689,"MI-MSM",-84.39593,42.20443
"38-568",4033,152518646,"FT_NET",8,23,2003,134,2.28658536585366,613039.47553721,12.2,0.1378,0.09372,25.872,"MI-MSM",-84.47259,42.08832
"38-568",4033,152518646,"GILL",4,5,2003,134,2.28658536585366,613039.47553721,12.2,0.1378,0.09372,25.872,"MI-MSM",-84.47259,42.08832
"38-568",4033,152518646,"SEINE",4,0,2003,135,2.28658536585366,613039.47553721,12.2,0.1378,0.09372,25.872,"MI-MSM",-84.47259,42.08832
"38-568",4033,152518646,"SHOCK",30,27,2003,142,2.28658536585366,613039.47553721,12.2,0.1378,0.09372,25.872,"MI-MSM",-84.47259,42.08832
"39-129",4760,152517994,"FT_NET",18,24,2004,138,NA,108481.611144834,8.54,0.19115,0.18852,22.489,"MI-MSM",-85.7337,42.40749
"39-129",4760,152517994,"GILL",9,2,2004,138,NA,108481.611144834,8.54,0.19115,0.18852,22.489,"MI-MSM",-85.7337,42.40749
"39-129",4760,152517994,"SEINE",3,0,2004,138,NA,108481.611144834,8.54,0.19115,0.18852,22.489,"MI-MSM",-85.7337,42.40749
"39-129",4760,152517994,"SHOCK",30,77,2004,148,NA,108481.611144834,8.54,0.19115,0.18852,22.489,"MI-MSM",-85.7337,42.40749
"39-249",8653,155635994,"FT_NET",17,53,2010,123,3.20121951219512,3195752.94565173,23.48,0.09251,0.20975,26.022,"MI-MSM",-85.48426,42.15277
"39-249",8653,155635994,"GILL",9,16,2010,123,3.20121951219512,3195752.94565173,23.48,0.09251,0.20975,26.022,"MI-MSM",-85.48426,42.15277
"39-249",8653,155635994,"SEINE",5,1,2010,147,3.20121951219512,3195752.94565173,23.48,0.09251,0.20975,26.022,"MI-MSM",-85.48426,42.15277
"39-249",8653,155635994,"SHOCK",30,63,2010,147,3.20121951219512,3195752.94565173,23.48,0.09251,0.20975,26.022,"MI-MSM",-85.48426,42.15277
"39-270",5509,155636056,"FT_NET",12,12,2005,143,4.26829268292683,884928.753996196,15.55,0.20354,0.07007,24.628,"MI-MSM",-85.57898,42.15804
"39-270",5509,155636056,"GILL",6,7,2005,143,4.26829268292683,884928.753996196,15.55,0.20354,0.07007,24.628,"MI-MSM",-85.57898,42.15804
"39-270",5509,155636056,"SEINE",2,0,2005,146,4.26829268292683,884928.753996196,15.55,0.20354,0.07007,24.628,"MI-MSM",-85.57898,42.15804
"39-270",5509,155636056,"SHOCK",30,72,2005,171,4.26829268292683,884928.753996196,15.55,0.20354,0.07007,24.628,"MI-MSM",-85.57898,42.15804
"4-1",8477,113471071,"FT_NET",9,4,2010,172,2.92073170731707,2735707.43272227,21.95,0.6535,0.11197,23.5,"MI-MNH",-83.79899,44.93777
"4-1",8477,113471071,"GILL",6,0,2010,172,2.92073170731707,2735707.43272227,21.95,0.6535,0.11197,23.5,"MI-MNH",-83.79899,44.93777
"4-1",8477,113471071,"SHOCK",30,0,2010,182,2.92073170731707,2735707.43272227,21.95,0.6535,0.11197,23.5,"MI-MNH",-83.79899,44.93777
"4-15",8094,113470293,"FT_NET",20,25,2009,131,NA,5090756.44045162,NA,0.19128,0.67847,NA,"MI-MNH",-83.52047,45.10243
"4-15",8094,113470293,"GILL",9,0,2009,131,NA,5090756.44045162,NA,0.19128,0.67847,NA,"MI-MNH",-83.52047,45.10243
"4-16",10950,113470293,"FT_NET",12,0,2016,123,3.65853658536585,5090756.44045162,NA,0.19128,0.67847,24.333,"MI-MNH",-83.50301,45.09305
"4-16",10950,113470293,"GILL",4,0,2016,123,3.65853658536585,5090756.44045162,NA,0.19128,0.67847,24.333,"MI-MNH",-83.50301,45.09305
"4-16",10950,113470293,"SEINE",3,0,2016,124,3.65853658536585,5090756.44045162,NA,0.19128,0.67847,24.333,"MI-MNH",-83.50301,45.09305
"4-16",10950,113470293,"SHOCK",30,0,2016,137,3.65853658536585,5090756.44045162,NA,0.19128,0.67847,24.333,"MI-MNH",-83.50301,45.09305
"4-20",10558,113470389,"FT_NET",15,10,2015,138,2.4390243902439,1479639.14127312,6.4,0.03282,0.11607,22.333,"MI-MNH",-83.43755,45.07278
"4-20",10558,113470389,"GILL",7,0,2015,138,2.4390243902439,1479639.14127312,6.4,0.03282,0.11607,22.333,"MI-MNH",-83.43755,45.07278
"4-20",10558,113470389,"SHOCK",30,1,2015,153,2.4390243902439,1479639.14127312,6.4,0.03282,0.11607,22.333,"MI-MNH",-83.43755,45.07278
"4-4",5510,113471001,"FT_NET",49,117,2005,136,NA,27576453.1301849,2.74,0.33757,0.42168,22.778,"MI-MNH",-83.84287,44.98277
"4-4",5510,113471001,"GILL",10,3,2005,143,NA,27576453.1301849,2.74,0.33757,0.42168,22.778,"MI-MNH",-83.84287,44.98277
"4-4",5510,113471001,"SHOCK",30,8,2005,145,NA,27576453.1301849,2.74,0.33757,0.42168,22.778,"MI-MNH",-83.84287,44.98277
"4-42",4935,122383070,"FT_NET",37,1,2004,166,NA,21639644.6157582,7.62,0.39553,0.33399,22.711,"MI-MNH",-83.43694,45.16547
"4-42",4935,122383070,"GILL",14,0,2004,166,NA,21639644.6157582,7.62,0.39553,0.33399,22.711,"MI-MNH",-83.43694,45.16547
"40-104",4594,60087894,"FT_NET",18,12,2004,145,9.27896341463415,1266095.72943224,17.07,0.77586,0.0132,NA,"MI-MCM",-84.94399,44.72916
"40-104",4594,60087894,"GILL",3,0,2004,145,9.27896341463415,1266095.72943224,17.07,0.77586,0.0132,NA,"MI-MCM",-84.94399,44.72916
"40-104",4594,60087894,"SEINE",4,0,2004,147,9.27896341463415,1266095.72943224,17.07,0.77586,0.0132,NA,"MI-MCM",-84.94399,44.72916
"40-104",4594,60087894,"SHOCK",30,2,2004,229,9.27896341463415,1266095.72943224,17.07,0.77586,0.0132,NA,"MI-MCM",-84.94399,44.72916
"40-117",3498,60087814,"FT_NET",8,29,2004,138,3.25304878048781,3532977.33762292,NA,0.71308,0.09232,22.2,"MI-MCM",-85.02065,44.78249
"40-117",3498,60087814,"GILL",2,1,2004,139,3.25304878048781,3532977.33762292,NA,0.71308,0.09232,22.2,"MI-MCM",-85.02065,44.78249
"40-117",3498,60087814,"SHOCK",30,2,2004,229,3.25304878048781,3532977.33762292,NA,0.71308,0.09232,22.2,"MI-MCM",-85.02065,44.78249
"40-145",6785,155417553,"FT_NET",8,7,2007,127,NA,650417.109384485,2.44,0.18399,0.28037,NA,"MI-MCM",-85.07899,44.7286
"40-145",6785,155417553,"GILL",4,0,2007,127,NA,650417.109384485,2.44,0.18399,0.28037,NA,"MI-MCM",-85.07899,44.7286
"40-145",6785,155417553,"SHOCK",30,3,2007,268,NA,650417.109384485,2.44,0.18399,0.28037,NA,"MI-MCM",-85.07899,44.7286
"40-192",7883,155417594,"FT_NET",11,215,2009,131,NA,125262.506697422,14.02,0.85856,0.0588,NA,"MI-MCM",-85.32704,44.7111
"40-192",7883,155417594,"GILL",4,4,2009,131,NA,125262.506697422,14.02,0.85856,0.0588,NA,"MI-MCM",-85.32704,44.7111
"40-207",7587,60087664,"FT_NET",15,143,2008,134,NA,399972.303144349,14.33,0.83272,0.01149,NA,"MI-MCM",-84.94787,44.84666
"40-207",7587,60087664,"GILL",2,9,2008,135,NA,399972.303144349,14.33,0.83272,0.01149,NA,"MI-MCM",-84.94787,44.84666
"40-61",3499,60088122,"FT_NET",16,42,2004,131,2.34451219512195,378376.845453442,4.88,0.50798,0.02663,23.028,"MI-MCM",-85.15621,44.63665
"40-61",3499,60088122,"GILL",3,0,2004,132,2.34451219512195,378376.845453442,4.88,0.50798,0.02663,23.028,"MI-MCM",-85.15621,44.63665
"41-176",5505,152707734,"FT_NET",9,20,2005,143,NA,1264512.53935494,21.95,0.21406,0.09722,24.489,"MI-MSM",-85.37954,43.03999
"41-176",5505,152707734,"GILL",4,4,2005,144,NA,1264512.53935494,21.95,0.21406,0.09722,24.489,"MI-MSM",-85.37954,43.03999
"41-176",5505,152707734,"SEINE",3,0,2005,144,NA,1264512.53935494,21.95,0.21406,0.09722,24.489,"MI-MSM",-85.37954,43.03999
"41-176",5505,152707734,"SHOCK",30,89,2005,158,NA,1264512.53935494,21.95,0.21406,0.09722,24.489,"MI-MSM",-85.37954,43.03999
"41-255.1",8109,152707902,"FT_NET",15,15,2009,131,1.3719512195122,1164371.72554733,14.02,0.14258,0.03947,24.456,"MI-MSM",-85.60343,42.95054
"41-255.1",8109,152707902,"GILL",6,2,2009,131,1.3719512195122,1164371.72554733,14.02,0.14258,0.03947,24.456,"MI-MSM",-85.60343,42.95054
"41-255.1",8109,152707902,"SEINE",4,2,2009,169,1.3719512195122,1164371.72554733,14.02,0.14258,0.03947,24.456,"MI-MSM",-85.60343,42.95054
"41-255.1",8109,152707902,"SHOCK",30,24,2009,169,1.3719512195122,1164371.72554733,14.02,0.14258,0.03947,24.456,"MI-MSM",-85.60343,42.95054
"41-29",6309,157067745,"FT_NET",9,16,2006,177,3.65853658536585,184337.247541581,NA,0.03488,0.06654,NA,"MI-MSM",-85.42565,42.81138
"41-29",6309,157067745,"GILL",4,3,2006,177,3.65853658536585,184337.247541581,NA,0.03488,0.06654,NA,"MI-MSM",-85.42565,42.81138
"41-29",6309,157067745,"SEINE",3,1,2006,178,3.65853658536585,184337.247541581,NA,0.03488,0.06654,NA,"MI-MSM",-85.42565,42.81138
"41-29",6309,157067745,"SHOCK",30,73,2006,180,3.65853658536585,184337.247541581,NA,0.03488,0.06654,NA,"MI-MSM",-85.42565,42.81138
"41-464",8531,152707436,"FT_NET",20,44,2010,158,2.4390243902439,1635608.53304197,15.85,0.26652,0.32337,25.761,"MI-MSM",-85.37732,43.13804
"41-464",8531,152707436,"GILL",9,0,2010,158,2.4390243902439,1635608.53304197,15.85,0.26652,0.32337,25.761,"MI-MSM",-85.37732,43.13804
"41-464",8531,152707436,"SEINE",4,127,2010,175,2.4390243902439,1635608.53304197,15.85,0.26652,0.32337,25.761,"MI-MSM",-85.37732,43.13804
"41-464",8531,152707436,"SHOCK",30,80,2010,175,2.4390243902439,1635608.53304197,15.85,0.26652,0.32337,25.761,"MI-MSM",-85.37732,43.13804
"41-510",10571,152707244,"FT_NET",15,13,2015,138,4.8780487804878,134700.523612966,25.61,0.3918,0.11486,25.839,"MI-MSM",-85.63732,43.20665
"41-510",10571,152707244,"GILL",6,0,2015,138,4.8780487804878,134700.523612966,25.61,0.3918,0.11486,25.839,"MI-MSM",-85.63732,43.20665
"41-510",10571,152707244,"SEINE",2,0,2015,140,4.8780487804878,134700.523612966,25.61,0.3918,0.11486,25.839,"MI-MSM",-85.63732,43.20665
"41-510",10571,152707244,"SHOCK",20,38,2015,140,4.8780487804878,134700.523612966,25.61,0.3918,0.11486,25.839,"MI-MSM",-85.63732,43.20665
"41-516",4129,152707304,"FT_NET",6,22,2003,139,4.26829268292683,545175.420258185,NA,0.30244,0.06288,26.356,"MI-MSM",-85.66593,43.17665
"41-516",4129,152707304,"GILL",4,1,2003,139,4.26829268292683,545175.420258185,NA,0.30244,0.06288,26.356,"MI-MSM",-85.66593,43.17665
"41-516",4129,152707304,"SEINE",4,0,2003,141,4.26829268292683,545175.420258185,NA,0.30244,0.06288,26.356,"MI-MSM",-85.66593,43.17665
"41-516",4129,152707304,"SHOCK",56.23333333,128,2003,142,4.26829268292683,545175.420258185,NA,0.30244,0.06288,26.356,"MI-MSM",-85.66593,43.17665
"42-146",7101,116542223,"FT_NET",14,0,2007,141,5.79268292682927,931741.887013881,NA,0.86584,0.03462,21.083,"MI-MWS",-87.86427,47.4636
"42-146",7101,116542223,"GILL",4,0,2007,142,5.79268292682927,931741.887013881,NA,0.86584,0.03462,21.083,"MI-MWS",-87.86427,47.4636
"42-146",7101,116542223,"SEINE",4,0,2007,144,5.79268292682927,931741.887013881,NA,0.86584,0.03462,21.083,"MI-MWS",-87.86427,47.4636
"42-146",7101,116542223,"SHOCK",42.81666667,10,2007,206,5.79268292682927,931741.887013881,NA,0.86584,0.03462,21.083,"MI-MWS",-87.86427,47.4636
"42-34",9945,116542423,"FT_NET",9,0,2013,175,1.06707317073171,1260706.97826879,4.57,0.76649,0.18378,20.006,"MI-MWS",-88.03732,47.35193
"42-34",9945,116542423,"GILL",4,0,2013,175,1.06707317073171,1260706.97826879,4.57,0.76649,0.18378,20.006,"MI-MWS",-88.03732,47.35193
"42-34",9945,116542423,"SEINE",4,0,2013,178,1.06707317073171,1260706.97826879,4.57,0.76649,0.18378,20.006,"MI-MWS",-88.03732,47.35193
"42-36",5506,116542415,"FT_NET",16,0,2005,143,NA,5880579.44235361,22.56,0.77732,0.14406,22.189,"MI-MWS",-88.12899,47.35304
"42-36",5506,116542415,"GILL",12,0,2005,143,NA,5880579.44235361,22.56,0.77732,0.14406,22.189,"MI-MWS",-88.12899,47.35304
"42-36",5506,116542415,"SEINE",5,0,2005,145,NA,5880579.44235361,22.56,0.77732,0.14406,22.189,"MI-MWS",-88.12899,47.35304
"42-36",5506,116542415,"SHOCK",30,0,2005,193,NA,5880579.44235361,22.56,0.77732,0.14406,22.189,"MI-MWS",-88.12899,47.35304
"42-61",9291,116542253,"FT_NET",9,0,2012,177,1.67682926829268,1103039.24203796,NA,0.55283,0.3801,20.311,"MI-MWS",-87.7401,47.42971
"42-61",9291,116542253,"GILL",4,0,2012,177,1.67682926829268,1103039.24203796,NA,0.55283,0.3801,20.311,"MI-MWS",-87.7401,47.42971
"42-61",9291,116542253,"SEINE",4,0,2012,180,1.67682926829268,1103039.24203796,NA,0.55283,0.3801,20.311,"MI-MWS",-87.7401,47.42971
"42-61",9291,116542253,"SHOCK",30,0,2012,234,1.67682926829268,1103039.24203796,NA,0.55283,0.3801,20.311,"MI-MWS",-87.7401,47.42971
"42-86",11785,116542245,"FT_NET",12,0,2018,176,NA,2788373.54093319,NA,0.72651,0.22838,NA,"MI-MWS",-87.98232,47.44221
"42-86",11785,116542245,"GILL",9,0,2018,176,NA,2788373.54093319,NA,0.72651,0.22838,NA,"MI-MWS",-87.98232,47.44221
"42-86",11785,116542245,"SEINE",5,0,2018,177,NA,2788373.54093319,NA,0.72651,0.22838,NA,"MI-MWS",-87.98232,47.44221
"42-86",11785,116542245,"SHOCK",30,0,2018,172,NA,2788373.54093319,NA,0.72651,0.22838,NA,"MI-MWS",-87.98232,47.44221
"42-93",8490,116542239,"FT_NET",12,0,2010,172,1.52439024390244,839869.360608636,2.74,0.81404,0.10102,25.006,"MI-MWS",-88.09843,47.45749
"42-93",8490,116542239,"SEINE",4,0,2010,172,1.52439024390244,839869.360608636,2.74,0.81404,0.10102,25.006,"MI-MWS",-88.09843,47.45749
"43-198",6337,82815230,"FT_NET",12,52,2006,170,2.36280487804878,373238.031119744,8.54,0.51563,0.15915,24.322,"MI-MCM",-85.9751,44.06804
"43-198",6337,82815230,"GILL",4,2,2006,170,2.36280487804878,373238.031119744,8.54,0.51563,0.15915,24.322,"MI-MCM",-85.9751,44.06804
"43-198",6337,82815230,"SEINE",3,2,2006,214,2.36280487804878,373238.031119744,8.54,0.51563,0.15915,24.322,"MI-MCM",-85.9751,44.06804
"43-198",6337,82815230,"SHOCK",30,55,2006,214,2.36280487804878,373238.031119744,8.54,0.51563,0.15915,24.322,"MI-MCM",-85.9751,44.06804
"43-254",5137,60091184,"FT_NET",10,7,2004,153,NA,335319.917405204,18.6,0.74437,0.03941,NA,"MI-MCM",-85.97343,44.13304
"43-254",5137,60091184,"GILL",10,8,2004,153,NA,335319.917405204,18.6,0.74437,0.03941,NA,"MI-MCM",-85.97343,44.13304
"43-254",5137,60091184,"SEINE",3,0,2004,173,NA,335319.917405204,18.6,0.74437,0.03941,NA,"MI-MCM",-85.97343,44.13304
"43-254",5137,60091184,"SHOCK",30,149,2004,173,NA,335319.917405204,18.6,0.74437,0.03941,NA,"MI-MCM",-85.97343,44.13304
"43-37",6267,82816492,"FT_NET",15,29,2006,135,2.74390243902439,420560.188579985,7.32,0.45477,0.02703,25.278,"MI-MCM",-85.78454,43.8886
"43-37",6267,82816492,"GILL",6,0,2006,135,2.74390243902439,420560.188579985,7.32,0.45477,0.02703,25.278,"MI-MCM",-85.78454,43.8886
"43-37",6267,82816492,"SEINE",4,7,2006,241,2.74390243902439,420560.188579985,7.32,0.45477,0.02703,25.278,"MI-MCM",-85.78454,43.8886
"43-37",6267,82816492,"SHOCK",30,52,2006,241,2.74390243902439,420560.188579985,7.32,0.45477,0.02703,25.278,"MI-MCM",-85.78454,43.8886
"44-159",8828,147104249,"FT_NET",17,9,2011,151,2.74390243902439,1727899.15017604,7.01,0.26117,0.14482,25.967,"MI-MSH",-83.37176,43.01749
"44-159",8828,147104249,"GILL",4,3,2011,151,2.74390243902439,1727899.15017604,7.01,0.26117,0.14482,25.967,"MI-MSH",-83.37176,43.01749
"44-159",8828,147104249,"SEINE",4,1,2011,151,2.74390243902439,1727899.15017604,7.01,0.26117,0.14482,25.967,"MI-MSH",-83.37176,43.01749
"44-159",8828,147104249,"SHOCK",30,31,2011,160,2.74390243902439,1727899.15017604,7.01,0.26117,0.14482,25.967,"MI-MSH",-83.37176,43.01749
"44-230",9076,147104019,"FT_NET",9,10,2012,150,2.28658536585366,84607.1789486464,NA,0.80384,0.16286,21.528,"MI-MSH",-83.34176,43.1386
"44-230",9076,147104019,"GILL",2,0,2012,150,2.28658536585366,84607.1789486464,NA,0.80384,0.16286,21.528,"MI-MSH",-83.34176,43.1386
"44-271",8081,147104089,"FT_NET",12,11,2009,159,2.4390243902439,1017955.25717292,8.23,0.28697,0.23963,23.178,"MI-MSH",-83.22426,43.10471
