"IHDID","WL_KM2","WL_CARL1","WL_CARL2","WL_CARL3","WL_CARL4","WL_CARL6","WL_CARL7","WL_CARL8","WL_CARL9","WL_CARLND","WL_NLCD11","WL_NLCD21","WL_NLCD22","WL_NLCD23","WL_NLCD24","WL_NLCD31","WL_NLCD41","WL_NLCD42","WL_NLCD43","WL_NLCD52","WL_NLCD71","WL_NLCD81","WL_NLCD82","WL_NLCD90","WL_NLCD95","WL_NLCDND","WL_QGEO1","WL_QGEO2","WL_QGEO3","WL_QGEO4","WL_QGEO5","WL_QGEO6","WL_QGEO7","WL_QGEO8","WL_QGEO9","WL_QGEO10","WL_QGEO12","WL_QGEO15","WL_QGEO18","WL_QGEO21","WL_QGEO29","WL_QGEO99","WL_QGEOND","WL_SLOPE","WL_ELEVMEAN","WL_ELEVMIN","WL_ELEVMAX"
113471085,0.6774,0,0,0,0,0,0.61884,0,0,0.38116,0.04089,0.04813,0.00369,0,0,0,0.70106,0.01978,0.06983,0.00974,0.07839,0,0,0.02126,0.00723,0,0.01343,0,0,0,0,0,0,0.98657,0,0,0,0,0,0,0,0,0,2.27,303.451992,291.7,323.86
113471093,0.4778,0,0,0,0,0,0,0,0,1,0.00419,0.12662,0,0,0,0,0.33529,0.063,0.00251,0.00816,0.00984,0.00984,0,0.35496,0.0856,-1e-05,0.70804,0,0,0,0,0,0,0.18334,0,0,0,0.10862,0,0,0,0,0,2.03,242.49,230.86,281.4
113471097,1.422,0,0,0,0,0,0.0199,0,0,0.9801,0.02785,0.09325,0.00077,0,0,0,0.6853,0.02194,0.02039,0.00759,0.01435,0,0,0.12461,0.00394,1e-05,0.46055,0,0,0.49536,0,0,0,0.04409,0,0,0,0,0,0,0,0,0,5.4,304.846992,282.96,345.21
113471111,1.4136,0,0,0,0,0,0.43838,0,0,0.56162,0.00863,0.0457,0,0,0,0,0.83369,0.01917,0.02412,0.00382,0.00332,0,0,0.05673,0.00481,1e-05,0.02766,0,0,0,0,0,0,0.97234,0,0,0,0,0,0,0,0,0,3.82,314.005,294.69,354.8
113471139,0.3917,0,0,0,0,0,1,0,0,0,0,0.02374,0.00281,0,0,0,0.8698,0,0.03447,0.01915,0.02834,0,0,0.02017,0.00153,-1e-05,0.82665,0,0,0,0,0,0,0.17335,0,0,0,0,0,0,0,0,0,8.41,311.070996,272.44,363.48
113471143,2.2497,0,0,0,0,0,0,0,0,1,0.02374,0.08183,0.00342,0.002,0,0,0.70574,0.00911,0.03525,0.02062,0.07503,0,0,0.03672,0.00653,1e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.97,275.813008,258.3,312.48
113471151,8.406,0,0,0,0,0,0.75264,0,0,0.24736,0.02693,0.06529,0.0073,0,0,9e-04,0.75365,0.03106,0.04011,0.01102,0.02662,2e-05,0.00213,0.01966,0.01529,2e-05,0.20586,0,0,0.12806,0,0,0,0.66607,0,0,0,0,0,0,0,0,1e-05,6.63,314.581992,271.49,396.98
113471163,0.0378,0,0,0,0,0,0.00529,0,0,0.99471,0,0,0,0,0,0,0.62698,0,0,0,0.01323,0,0,0.30159,0.0582,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.63,269.538008,267.45,271.29
113471165,2.4902,0,0,0,0,0,0,0,0,1,0,0.04542,0.00048,0,0,0,0.26118,0.13878,0.06313,0.01414,0.00835,0.00454,0,0.41844,0.04554,0,0.90679,0,0,0,0,0,0,0.09321,0,0,0,0,0,0,0,0,0,1.75,233.81,222.44,263.83
113471169,3.0516,0,0,0,0,0,0,0,0,1,0.03061,0.08248,0.01081,0,0,0,0.66015,0.03503,0.03293,0.00324,0.01907,0,0.03041,0.08782,0.00744,1e-05,0.09176,0,0,0,0,0,0,0.89553,0,0,0,0.01271,0,0,0,0,0,3.19,248.926992,233.63,307.82
113471183,1.9455,0,0,0,0,0,0.98643,0,0,0.01357,0,0.03958,0,0,0,0,0.85705,0.01398,0.03593,0.00015,0.02231,0,0,0.03099,0,1e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.01,306.406992,277.09,359.29
113471205,0.5525,0,0,0,0,0,0.81538,0,0,0.18462,0.02986,0.0467,0,0,0,0,0.74842,0.01195,0.10751,0.01376,0.0181,0,0,0.00742,0.01629,-1e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.98,280.269004,268.83,316.94
113471211,0.4848,0,0,0,0,0,0.23721,0,0,0.76279,0.00825,0.05817,0,0,0,0,0.61819,0,0.0955,0.0033,0.03837,0,0,0.15986,0.01836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.56,264.661992,259.65,278.71
113471225,1.3569,0,0,0,0,0,0.99978,0,0,0.00022,0.07525,0.06552,0.04768,0.00464,0,0,0.42324,0.03759,0.09212,0.00796,0.03442,0,0,0.16236,0.04923,-1e-05,0.07768,0,0,0,0,0,0,0.92232,0,0,0,0,0,0,0,0,0,3.94,297.405,288.36,329.04
113471243,13.6726,0,0,0,0,0,0.81485,0,0,0.18515,4e-04,0.05019,0.01765,0,0,0,0.6553,0.06721,0.0558,0.01793,0.07459,0.00092,0.00428,0.05194,0.00379,0,0.4953,0,0,0.26758,0,0,0,0.23712,0,0,0,0,0,0,0,0,0,3.84,338.206992,288.95,403.46
113471251,0.7183,0,0,0,0,0,0,0,0,1,0.00975,0.08061,0,0,0,0,0.41877,0.01866,0.08047,0.13226,0.22456,0,0,0.01517,0.01977,-2e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24,267.026992,254.46,280.75
113471273,2.2724,0,0,0,0,0,0.86336,0,0,0.13664,0.0114,0.02786,0,0,0,0,0.77922,0.03292,0.04313,0,0.0055,0,0,0.0962,0.00378,-1e-05,0.30435,0,0,0.69565,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,356.418984,319.84,403.07
113471275,1.5942,0,0,0,0,0,0,0,0,1,0.07534,0.02302,0,0,0,0,0.673,0,0.0298,0.01386,0.02446,0,0,0.12213,0.03839,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16,273.88,257.36,311.94
113471277,0.0226,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,257.494004,257.45,257.71
113471281,1.9923,0,0,0,0,0,0,0,0,1,0.00512,0.03549,0,0,0,0,0.67716,0.0123,0.01631,0,0.00718,0,0,0.24113,0.00532,-1e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,254.655996,234.01,293.06
113471285,1.5608,0,0,0,0,0,0,0,0,1,0.00762,0,0,0,0,0,0.68266,0.00346,0.04607,0.056,0.10181,0,0,0.09091,0.01147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78,288.554004,257.46,312.26
113471293,1.5492,0,0,0,0,0,0.68164,0,0,0.31836,0.02033,0.02143,0,0,0,0,0.81733,0.01801,0.04996,0.00426,0.01226,0,0.01117,0.03492,0.01033,0,0.46146,0,0,0.53854,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67,353.103008,322.37,395.86
113471317,0.3899,0,0,0,0,0,0,0,0,1,0.02308,0,0,0,0,0,0.79123,0,0.03129,0.01359,0.03103,0,0,0.02693,0.08284,1e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,276.815996,266.13,303.11
113471321,3.1746,0,0,0,0,0,0.85504,0,0,0.14496,0.00221,0.04864,0,0,0,0,0.67813,0,0.01751,0.10269,0.14745,0,0,0,0.00337,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,381.433984,337.28,409.17
113471333,3.405,0,0,0,0,0,0,0,0,1,0.12752,0.02253,0,0,0,0,0.38129,0.02555,0.06297,0.00837,0.0188,0.00153,0,0.29662,0.05483,-1e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,242.253008,232.81,296.5
113471335,1.106,0,0,0,0,0,0,0,0,1,0.05154,0.06564,0,0,0,0,0.76754,0,0.01058,0,0,0,0,0.04656,0.05814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,261.374004,248.82,293.02
113471343,1.6632,0,0,0,0,0,0,0,0,1,0.02567,0.49669,0.16462,0.00643,0,0.00277,0.20587,0.00709,0.02062,0,0,0,0,0.06103,0.0092,1e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,243.668008,229.01,277.95
113471345,3.9165,0,0,0.01203,0,0,0,0,0,0.98797,0.00809,0.06493,0,0,0,0,0.72807,0.02867,0.01879,0.0263,0.09759,0.00388,0.01427,0.00253,0.00687,1e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34,322.198008,302.68,339.81
113471347,2.8238,0,0,0,0,0,0.43686,0,0,0.56314,0.0063,0.03031,0,0,0,0,0.65422,0.00035,0.01062,0.08977,0.19024,0,0.00542,0.00531,0.00744,2e-05,0.21167,0,0,0.78833,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28,367.395,321.18,402.9
113471349,0.4207,0,0,0,0,0,0,0,0,1,0.01593,0.11932,0,0,0,0,0.74661,0.00048,0.10078,0,0.01688,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,319.995,303.27,324.27
113471351,3.6844,0,0,0.0184,0,0,0,0,0,0.9816,0.0158,0.06772,0.02112,0,0,0,0.50309,0.07097,0.18014,0.03759,0.07551,0,0.00608,0.01471,0.00727,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,317.243008,301.42,332.48
113471353,0.6952,0,0,0,0,0,0,0,0,1,0.02747,0.08875,0,0,0,0,0.81933,0.01942,0.02172,0,0,0,0,0.0164,0.0069,1e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92,259.33,245.82,286.71
113471365,0.8384,0,0,0,0,0,0,0,0,1,0.0074,0.05344,0,0,0,0,0.87476,0,0.0192,0.01336,0.00095,0,0,0.01014,0.02075,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,314.815,301.06,339.44
113471375,0.4407,0,0,0,0,0,0,0,0,1,0.00885,0.07397,0,0,0,0.01066,0.61833,0,0.00953,0.03721,0.10824,0,0,0.09031,0.04289,1e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76,291.075996,285.55,302.25
113471379,0.3827,0,0,0,0,0,0,0,0,1,0.00706,0.06533,0,0,0,0,0.71388,0,0.07839,0.01437,0.04939,0,0,0.05174,0.01986,-2e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,313.285996,303.44,321.86
113471395,0.1756,0,0,0,0,0,0,0,0,1,0.01993,0.1139,0.00171,0,0,0,0.48519,0.13041,0.09396,0.03246,0.07802,0,0,0.00797,0.03645,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24,313.968008,303.36,321.86
113471397,2.1833,0,0,0,0,0,0,0,0,1,0.00449,0.05666,0,0,0,0,0.03142,0.4665,0.02235,0.01044,0.01553,0,0,0.33298,0.05963,0,0.94975,0,0,0,0,0,0,0.05025,0,0,0,0,0,0,0,0,0,0.68,237.250996,232.43,259.09
113471413,0.7696,0,0,0,0,0,0,0,0,1,0.00637,0.03833,0,0,0,0,0.65398,0.0534,0.05496,0.01585,0.02885,0,0,0.13072,0.01754,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,309.501992,297.04,320.24
113471415,0.1515,0,0,0,0,0,0,0,0,1,0.01848,0.05215,0,0,0,0,0.69043,0.08449,0.11815,0,0,0,0,0.0363,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01,300.286992,293.48,308.81
113471417,0.3447,0,0,0,0,0,0,0,0,1,0.05657,0.03655,0,0,0,0,0.10589,0.19321,0.10038,0.02031,0.29852,0,0.03713,0.14476,0.00667,1e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91,306.756992,297.39,320.52
113471425,2.7067,0,0,0,0,0,0,0,0,1,0.01082,0.0273,0.01326,0,0,0,0.20242,0.21713,0.30665,0.05841,0.14117,0,0.01393,0.00857,0.00033,1e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,314.525996,302.65,333.63
113471429,0.1753,0,0,0,0,0,0,0,0,1,0.05305,0,0,0,0,0.06218,0.41072,0.25499,0.04678,0,0,0,0,0.06389,0.10839,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83,299.264004,294.96,312.01
113471439,0.4091,0,0,0,0,0,0,0,0,1,0.01736,0.02958,0,0,0,0,0.64287,0.05793,0.10951,0.0176,0,0,0,0.0594,0.06575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19,312.166992,303.16,320.87
113471443,1.3477,0,0,0,0,0,0.26779,0,0,0.73221,0.00564,0.05283,0.01098,0,0,0.00319,0.47577,0.07754,0.02575,0.05038,0.14944,0.0092,0.00356,0.11605,0.01966,1e-05,0.46153,0,0,0.53847,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98,335.503008,312.01,396.07
113471449,0.1462,0,0,0,0,0,0,0,0,1,0.05472,0.22709,0.00889,0,0,0,0.30506,0.13885,0.013,0.07524,0.12859,0,0,0.04378,0.00479,-1e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01,313.64,300.14,321.58
113471457,15.2515,0,0,0.00168,0,0,0.02078,0,0,0.97754,0.03948,0.10575,0.06323,0.00372,0.00071,0.00109,0.37374,0.07676,0.06739,0.01107,0.04291,0.01204,0.00241,0.17303,0.02667,0,0.09035,0.42706,0,0,0,0,0,0.46287,0,0,0,0.01972,0,0,0,0,0,3.94,235.763008,215.54,332.34
113471461,0.7342,0,0,0,0,0,0,0,0,1,0.02438,0.15187,0.01171,0,0,0,0.03773,0.50627,0.13702,0.00981,0.03609,0,0,0.06592,0.0192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46,306.279004,296.68,312.48
113471463,0.1404,0,0,0,0,0,0,0,0,1,0,0.00214,0.02778,0,0,0,0.31695,0.05698,0.09402,0.09188,0.06766,0.02991,0,0.30983,0.00285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,320.86,318.56,326.37
113471475,0.5325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.36376,0.01653,0.02498,0,0.01634,0.00075,0,0.55249,0.02516,-1e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,231.52,227.01,243.48
113471499,0.2177,0,0,0,0,0,0,0,0,1,0.02756,0.00184,0,0,0,0,0.58705,0.0813,0.13367,0.02067,0.03261,0,0,0,0.1153,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,306.679004,297.29,314.7
113471507,3.9599,0,0,0,0,0,0,0,0,1,0.02745,0.07518,0.0095,0,0,0.00114,0.40804,0.07379,0.06546,0.02316,0.04432,0.01197,0.00311,0.21905,0.03785,-2e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24,293.088008,281.23,332.62
113471509,1.5858,0,0,0,0,0,0,0,0,1,0.00662,0.04036,0,0,0,0,0.32495,0.19731,0.22556,0.03065,0.148,0,0,0.01583,0.01072,0,0.22279,0.77721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74,307.044004,294.06,321.13
113471511,0.0502,0,0,0,0,0,0,0,0,1,0.06574,0.09163,0,0,0,0,0.23108,0.4004,0.12351,0.07171,0,0,0,0,0.01594,-1e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,292.465,284.91,301.71
113471531,0.912,0,0,0,0,0,0,0,0,1,0.07851,0.11436,0,0,0,0,0.22566,0.22292,0.31217,0,0,0,0,0.02292,0.02346,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,301.838008,293,312.52
113471533,0.4819,0,0,0,0,0,0,0,0,1,0.0305,0.06495,0,0,0,0,0.45985,0.20357,0.0911,0,0.01951,0,0,0.11372,0.01681,-1e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,305.918008,295.12,317.95
113471535,0.9114,0,0,0,0,0,0,0,0,1,0.03281,0.03083,0,0,0,0,0.08339,0.06934,0.06693,0.12508,0.13287,0,0,0.42199,0.03676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,295.394004,285.17,306.61
113471539,0.2443,0,0,0,0,0,0,0,0,1,0.02947,0.09578,0,0,0,0,0.00901,0.06918,0.0045,0.10274,0.07,0,0,0.56693,0.05239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,289.215,284.86,299.51
113471551,0.3182,0,0,0,0,0.16625,0,0,0,0.83375,0.03237,0,0,0,0,0,0,0.14016,0.02357,0,0.14236,0,0,0.54494,0.11659,1e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,291.740996,284.87,308.7
113471559,0.6836,0,0,0,0,0,0,0,0,1,0.04389,0.14936,0,0.00644,0,0,0.46372,0.09874,0.10869,0.00571,0.02106,0,0,0.08338,0.01902,-1e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58,298.536992,285.21,308.95
113471565,1.601,0,0,0,0,0.36621,0,0,0,0.63379,0.02205,0.04422,0,0,0,0,0.58026,0.03248,0.07745,0.00012,0.00625,0,0,0.21918,0.01799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,306.835,285.5,335.54
113471567,0.2956,0,0,0,0,0.77436,0,0,0,0.22564,0.08593,0.11637,0,0,0,0,0.12923,0.03857,0.02876,0,0.07206,0,0,0.4726,0.0565,-2e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73,295.591992,285.57,317.53
113471569,0.0664,0,0,0,0,0,0,0,0,1,0.03464,0,0,0,0,0,0.13705,0.36145,0.11446,0.15211,0.08886,0,0,0.09639,0.01506,-2e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,303.764004,297.09,309.24
113471571,3.2213,0,0.21839,0,0,0.14507,0,0,0,0.63654,0,0.06165,0.00251,0,0,0,0.38997,0.21175,0.10136,0.04228,0.09443,0,0,0.0859,0.01015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41,318.798008,294.27,336.18
113471589,0.3835,0,0,0,0,0,0,0,0,1,0.00991,0.06023,0,0,0,0,0.49622,0.12516,0.06154,0.03155,0.04016,0,0,0.12647,0.04876,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19,295.114004,283.27,311.11
113471599,1.1386,0,0,0.05911,0,0,0,0,0,0.94089,0.06692,0.13438,0.0072,0,0,0,0.28078,0.08405,0.13763,0.04848,0.13692,0.06473,0,0.02573,0.01317,1e-05,0,0.88828,0,0,0.11172,0,0,0,0,0,0,0,0,0,0,0,0,3.55,301.961992,294.97,312.19
113471601,7.6609,0,0.23679,0.0343,0,0,0,0,0,0.72891,0.00812,0.04351,0.00136,0,0,0.00091,0.34232,0.27921,0.05546,0.0393,0.13587,0.00093,0,0.06925,0.02376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,308.683008,293.17,330.55
113471603,25.7885,0,0.28221,0.02384,0,0,0,0,0,0.69395,0.00141,0.05139,0.01384,0,0,0,0.38992,0.23322,0.04684,0.01755,0.07946,0.0506,0.07412,0.03962,0.00204,-1e-05,0.58665,0,0,0.41335,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,333.25,294.02,387.29
113471607,0.3632,0,0,0,0,0,0,0,0,1,0.0658,0.09113,0,0,0,0,0.22081,0.29708,0.22109,0.05479,0.02891,0,0,0.02037,0,2e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04,301.845,294.07,311.26
113471609,0.0876,0,0,0,0,0,0,0,0,1,0.01256,0.01941,0,0,0,0,0.50114,0,0,0.05137,0,0,0,0.13699,0.27854,-1e-05,0.90639,0,0.09361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,280.673008,275.53,290.06
113471615,0.5278,0,0,0,0,0,0,0,0,1,0,0.02387,0,0,0,0,0.72584,0,0.04036,0.02766,0.09606,0,0,0.02918,0.05703,0,0.35563,0.64437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02,308.631992,297.05,329.15
113471619,0.3254,0,0,1,0,0,0,0,0,0,0.07007,0.11709,0.01659,0,0,0,0.48986,0.06146,0.14505,0,0,0,0,0.06146,0.03841,1e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52,313.181992,297.75,324.34
113471621,0.2412,0,0,0,0,0,0,0,0,1,0,0.06592,0,0,0,0,0.2757,0.08582,0.33002,0.02653,0.15837,0,0,0.05141,0.00622,1e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21,300.8,297.08,305.64
113471623,0.5765,0,0.09748,0,0,0,0,0,0,0.90252,0.03435,0.13894,0.00867,0,0,0,0.25846,0.32767,0.12992,0,0.02134,0,0,0.08066,0,-1e-05,0,0.89124,0,0,0.10876,0,0,0,0,0,0,0,0,0,0,0,0,3.31,302.804004,295.98,312.01
113471625,1.9897,0,0,0,0,0,0,0,0,1,0.00075,0.04508,0.00151,0,0,0,0.29442,0.11766,0.09554,0.0201,0.01784,0,0,0.34905,0.05805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,302.045,293.83,326.24
113471633,0.0444,0,1,0,0,0,0,0,0,0,0,0.18919,0,0,0,0,0,0.71396,0,0.04054,0,0,0,0,0.05631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98,312.538008,303.15,323.64
113471639,0.07,0,0,0,0,0,0,0,0,1,0.06714,0.03429,0,0,0,0,0.53,0.01714,0.08,0.13571,0.00286,0,0,0.13286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,301.801992,296.61,305.35
113471643,0.2843,0,0,0,0,0,0,0,0,1,0,0.13859,0,0,0,0,0.02884,0.4147,0.12346,0.00668,0.23954,0,0,0.02216,0.02603,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49,301.818008,293.96,308.26
113471647,0.3583,0,0,0,0,0,0,0,0,1,0,0.01982,0,0,0,0.01591,0.1535,0.01395,0.1362,0.03461,0.29919,0,0,0.11694,0.20988,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,299.298008,294,306.89
113471649,0.3849,0,0,0,0,0,0,0,0,1,0.0026,0.03403,0,0,0,0,0.34866,0.10444,0.16888,0.05664,0.00779,0,0,0.05534,0.22162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21,299.806992,296.25,306.03
113471661,1.4172,0,0,0,0,0,0,0,0,1,0.01679,0.05864,0.01341,0,0,0.00896,0.29848,0.08432,0.08968,0.00917,0.13019,0,0.01263,0.13428,0.14345,0,0.82557,0.17408,0,0,0.00035,0,0,0,0,0,0,0,0,0,0,0,0,1.22,299.745,296.47,317.77
113471693,0.213,0,0,0,0,0,0,0,0,1,0.01502,0.17746,0,0,0,0,0.24038,0.10563,0.18169,0,0,0,0,0.25164,0.02817,1e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.73,266.645996,264.12,270.69
113471705,3.4542,0,0.08824,0,0,0,0,0,0,0.91176,0.01526,0.09484,0.02325,0.00292,0,0.00237,0.41659,0.06447,0.05246,0.00727,0.04551,0.02773,0,0.2283,0.01902,1e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.37,257.869004,246.71,284.61
113471709,22.0573,0,0.21083,0,0,0,0,0,0,0.78917,0.00726,0.05384,0.00617,0,0,0,0.73174,0.01385,0.03037,0.00373,0.01763,0.00134,0.00375,0.12168,0.00865,-1e-05,0.10986,0,0.85543,0,0,0,0,0.03471,0,0,0,0,0,0,0,0,0,3.97,309.054004,257.38,384.62
114548715,0.3199,0,1,0,0,0,0,0,0,0,0.05721,0,0,0,0,0,0.02595,0.38293,0.03814,0.00375,0,0,0,0.46202,0.03001,-1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.64,199.349004,187.08,214.17
114548725,1.556,0,1,0,0,0,0,0,0,0,0.0142,0,0,0,0,0,0.0955,0.22333,0.30533,0,0.00778,0,0,0.33098,0.02288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.63,213.431992,190.13,258.38
114548727,0.3589,0,1,0,0,0,0,0,0,0,0.06408,0,0,0,0,0,0.3951,0.07356,0.38256,0,0,0,0,0.07829,0.00641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.53,231.630996,202.08,276.81
114548733,0.054,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25185,0.23704,0.43519,0,0.02037,0,0,0.02593,0.02963,-1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.92,211.026992,202.21,232.65
114548759,0.9847,0,1,0,0,0,0,0,0,0,0.01544,0,0,0,0,0,0.12674,0.21306,0.2748,0.04387,0.00447,0,0,0.29369,0.02793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.1,239.228008,229.26,265.19
114548775,0.391,0,1,0,0,0,0,0,0,0,0.06266,0,0,0,0,0,0.04143,0.38159,0.15754,0.00435,0,0,0,0.35243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.81,197.718008,186.8,222.73
114548801,1.7796,0,1,0,0,0,0,0,0,0,0.02444,0,0,0,0,0,0.15127,0.23809,0.41307,0.00253,0,0,0,0.16566,0.00494,0,0,0,0,0,0,0,0,0,0,0,0,0.04872,0,0,0,0.95128,0,5.74,236.285996,220.28,263.57
114548837,1.1136,0,1,0,0,0,0,0,0,0,0.03385,0,0,0,0,0,0.42179,0.03134,0.0783,0.37446,0,0,0,0.06026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.74,281.69,250.9,348.87
114548839,0.3707,0,1,0,0,0,0,0,0,0,0.11789,0,0,0,0,0,0.26113,0.04829,0.38198,0.08443,0,0,0,0.06124,0.04505,-1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.4,231.945,220.13,254.38
114548859,2.2989,0,1,0,0,0,0,0,0,0,0.04802,0,0,0,0,0,0.40924,0.06603,0.3302,0.12684,0,0,0,0.01614,0.00352,1e-05,0,0,0,0,0,0,0,0,0,0,0,0.27992,0,0,0,0.72008,0,7.29,262.365996,238.61,312.79
114548861,1.3213,0,1,0,0,0,0,0,0,0,0.00855,0,0,0,0,0.00235,0.10936,0.2636,0.50579,0.01536,0,0,0,0.07924,0.01574,1e-05,0,0,0,0,0,0,0,0,0,0,0,0.01741,0,0,0,0.98259,0,7.75,259.703008,227.24,312.52
114548863,4.3248,0,1,0,0,0,0,0,0,0,0.07529,0,0,0,0,0,0.31844,0.14135,0.39741,0.00247,0,0,0,0.05027,0.01478,-1e-05,0,0,0,0,0,0,0,0,0,0,0,0.13578,0,0,0,0.86422,0,7.98,229.558008,207.93,308.23
114548865,1.0178,0,1,0,0,0,0,0,0,0,0.03861,0,0,0,0,0,0.06553,0.22843,0.3593,0,0,0,0,0.29986,0.00825,2e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.91,247.956992,238.52,271.98
