"NEW_KEY","COUNTY","LONG_DD","LAT_DD","Water_Body_Name","Survey_Number","SURVEY_YEAR","Survey_Purpose","TARGET_SPECIES","GEAR","EFFORT_MEASURE","EFFORT","SAMPLE_START_DATE","SAMPLE_END_DATE"
"61-125","Muskegon",-86.38037,43.37721,"White Lake",6941,2007,"Status & Trends","ALL SPECIES","SEINE","HAULS",6,"6/25/07","6/25/07"
"61-125","Muskegon",-86.38037,43.37721,"White Lake",6941,2007,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",12,"6/11/07","6/13/07"
"20-109","Crawford",-84.71193,44.85702,"Big Bradford Lake",6945,2007,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/14/07","5/15/07"
"20-109","Crawford",-84.71193,44.85702,"Big Bradford Lake",6945,2007,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",10,"5/14/07","5/16/07"
"20-109","Crawford",-84.71193,44.85702,"Big Bradford Lake",6945,2007,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"5/14/07","5/15/07"
"20-109","Crawford",-84.71193,44.85702,"Big Bradford Lake",6945,2007,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",9,"5/14/07","5/16/07"
"69-318","Otsego",-84.52232,45.17666,"Pickerel Lake",6950,2007,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"6/18/07","6/19/07"
"69-318","Otsego",-84.52232,45.17666,"Pickerel Lake",6950,2007,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"6/18/07","6/20/07"
"69-318","Otsego",-84.52232,45.17666,"Pickerel Lake",6950,2007,"Status & Trends","ALL SPECIES","SEINE","HAULS",3,"6/18/07","6/20/07"
"69-318","Otsego",-84.52232,45.17666,"Pickerel Lake",6950,2007,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",6,"6/18/07","6/20/07"
"59-189","Montcalm",-85.12704,43.27499,"Derby Lake",6951,2007,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/27/07","6/27/07"
"59-189","Montcalm",-85.12704,43.27499,"Derby Lake",6951,2007,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"6/18/07","6/19/07"
"59-189","Montcalm",-85.12704,43.27499,"Derby Lake",6951,2007,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"6/27/07","6/27/07"
"59-189","Montcalm",-85.12704,43.27499,"Derby Lake",6951,2007,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",9,"6/18/07","6/20/07"
"65-161","Ogemaw",-83.94562,44.35006,"Sage Lake",6952,2007,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30.6,"6/21/07","6/21/07"
"65-161","Ogemaw",-83.94562,44.35006,"Sage Lake",6952,2007,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"6/11/07","6/11/07"
"65-161","Ogemaw",-83.94562,44.35006,"Sage Lake",6952,2007,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",6,"6/11/07","6/13/07"
"65-161","Ogemaw",-83.94562,44.35006,"Sage Lake",6952,2007,"Status & Trends","ALL SPECIES","SEINE","HAULS",5,"6/13/07","6/13/07"
"65-161","Ogemaw",-83.94562,44.35006,"Sage Lake",6952,2007,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",12,"6/11/07","6/13/07"
"42-146","Keweenaw",-87.86427,47.4636,"Lake Fanny Hooe",7101,2007,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",42.81666667,"7/25/07","7/25/07"
"42-146","Keweenaw",-87.86427,47.4636,"Lake Fanny Hooe",7101,2007,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/22/07","5/23/07"
"42-146","Keweenaw",-87.86427,47.4636,"Lake Fanny Hooe",7101,2007,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",14,"5/21/07","5/23/07"
"42-146","Keweenaw",-87.86427,47.4636,"Lake Fanny Hooe",7101,2007,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"5/24/07","5/24/07"
"42-146","Keweenaw",-87.86427,47.4636,"Lake Fanny Hooe",7101,2007,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"5/22/07","5/23/07"
"31-1178","Houghton",-88.4251,47.15832,"Torch Lake",7105,2007,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",40.85,"7/26/07","7/27/07"
"31-1178","Houghton",-88.4251,47.15832,"Torch Lake",7105,2007,"Status & Trends","ALL SPECIES","IGNET","LIFTS",7,"6/5/07","6/7/07"
"31-1178","Houghton",-88.4251,47.15832,"Torch Lake",7105,2007,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",24,"6/4/07","6/7/07"
"31-1178","Houghton",-88.4251,47.15832,"Torch Lake",7105,2007,"Status & Trends","ALL SPECIES","SEINE","HAULS",7,"6/11/07","6/11/07"
"31-1178","Houghton",-88.4251,47.15832,"Torch Lake",7105,2007,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",12,"6/4/07","6/7/07"
"31-993","Houghton",-88.49704,47.06637,"Portage Lake",7106,2007,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",48.01666667,"7/27/07","7/27/07"
"31-993","Houghton",-88.49704,47.06637,"Portage Lake",7106,2007,"Status & Trends","ALL SPECIES","IGNET","LIFTS",18,"6/4/07","6/6/07"
"31-993","Houghton",-88.49704,47.06637,"Portage Lake",7106,2007,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",30,"6/4/07","6/7/07"
"31-993","Houghton",-88.49704,47.06637,"Portage Lake",7106,2007,"Status & Trends","ALL SPECIES","SEINE","HAULS",10,"6/4/07","6/7/07"
"31-767","Houghton",-88.87093,46.85137,"Sandy Lake",7167,2007,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",35.41666667,"7/23/07","7/23/07"
"31-767","Houghton",-88.87093,46.85137,"Sandy Lake",7167,2007,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/15/07","5/16/07"
"31-767","Houghton",-88.87093,46.85137,"Sandy Lake",7167,2007,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",11,"5/14/07","5/16/07"
"31-767","Houghton",-88.87093,46.85137,"Sandy Lake",7167,2007,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"5/17/07","5/17/07"
"31-767","Houghton",-88.87093,46.85137,"Sandy Lake",7167,2007,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"5/15/07","5/16/07"
"31-915","Houghton",-88.85121,46.88971,"Lake Roland",7168,2007,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30.5,"7/24/07","7/24/07"
"31-915","Houghton",-88.85121,46.88971,"Lake Roland",7168,2007,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"5/9/07","5/9/07"
"31-915","Houghton",-88.85121,46.88971,"Lake Roland",7168,2007,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",15,"5/8/07","5/10/07"
"31-915","Houghton",-88.85121,46.88971,"Lake Roland",7168,2007,"Status & Trends","ALL SPECIES","SEINE","HAULS",2,"5/18/07","5/18/07"
"31-915","Houghton",-88.85121,46.88971,"Lake Roland",7168,2007,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"5/9/07","5/10/07"
"31-909","Houghton",-88.83121,46.89915,"Lake Gerald",7169,2007,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",41.63333333,"7/24/07","7/24/07"
"31-909","Houghton",-88.83121,46.89915,"Lake Gerald",7169,2007,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/9/07","5/10/07"
"31-909","Houghton",-88.83121,46.89915,"Lake Gerald",7169,2007,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",12,"5/8/07","5/10/07"
"31-909","Houghton",-88.83121,46.89915,"Lake Gerald",7169,2007,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"5/18/07","5/18/07"
"31-909","Houghton",-88.83121,46.89915,"Lake Gerald",7169,2007,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",6,"5/8/07","5/10/07"
"31-760","Houghton",-88.84482,46.83471,"Pike Lake",7170,2007,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30.8,"7/23/07","7/23/07"
"31-760","Houghton",-88.84482,46.83471,"Pike Lake",7170,2007,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/15/07","5/16/07"
"31-760","Houghton",-88.84482,46.83471,"Pike Lake",7170,2007,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",9,"5/14/07","5/16/07"
"31-760","Houghton",-88.84482,46.83471,"Pike Lake",7170,2007,"Status & Trends","ALL SPECIES","SEINE","HAULS",3,"5/17/07","5/17/07"
"31-760","Houghton",-88.84482,46.83471,"Pike Lake",7170,2007,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"5/15/07","5/16/07"
"55-31","Menominee",-87.8351,45.41971,"Shakey Lake",7188,2007,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",35,"8/2/07","8/2/07"
"55-31","Menominee",-87.8351,45.41971,"Shakey Lake",7188,2007,"Status & Trends","ALL SPECIES","IGNET","LIFTS",6,"6/11/07","6/13/07"
"55-31","Menominee",-87.8351,45.41971,"Shakey Lake",7188,2007,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",13,"6/11/07","6/13/07"
"55-31","Menominee",-87.8351,45.41971,"Shakey Lake",7188,2007,"Status & Trends","ALL SPECIES","SEINE","HAULS",5,"6/14/07","6/14/07"
"55-31","Menominee",-87.8351,45.41971,"Shakey Lake",7188,2007,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",2,"6/11/07","6/11/07"
"54-306","Mecosta",-85.41565,43.73665,"Alma Lake",7195,2007,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"5/15/07","5/16/07"
"54-306","Mecosta",-85.41565,43.73665,"Alma Lake",7195,2007,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",5,"5/15/07","5/17/07"
"54-306","Mecosta",-85.41565,43.73665,"Alma Lake",7195,2007,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",6,"5/15/07","5/17/07"
"2-32","Alger",-86.62621,46.21971,"Irwin Lake",7203,2007,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"6/26/07","6/27/07"
"2-32","Alger",-86.62621,46.21971,"Irwin Lake",7203,2007,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",5,"6/26/07","6/27/07"
"2-32","Alger",-86.62621,46.21971,"Irwin Lake",7203,2007,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"6/26/07","6/27/07"
"52-259","Marquette",-87.49482,46.25832,"Little Shag Lake",7206,2007,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",33,"8/1/07","8/1/07"
"52-259","Marquette",-87.49482,46.25832,"Little Shag Lake",7206,2007,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"6/18/07","6/19/07"
"52-259","Marquette",-87.49482,46.25832,"Little Shag Lake",7206,2007,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",10,"6/18/07","6/20/07"
"52-259","Marquette",-87.49482,46.25832,"Little Shag Lake",7206,2007,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"6/19/07","6/19/07"
"52-259","Marquette",-87.49482,46.25832,"Little Shag Lake",7206,2007,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",2,"6/18/07","6/18/07"
"52-196","Marquette",-87.37093,46.25888,"Bass Lake (East)",7224,2007,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"7/31/07","7/31/07"
"52-196","Marquette",-87.37093,46.25888,"Bass Lake (East)",7224,2007,"Status & Trends","ALL SPECIES","IGNET","LIFTS",5,"6/4/07","6/6/07"
"52-196","Marquette",-87.37093,46.25888,"Bass Lake (East)",7224,2007,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",12,"6/4/07","6/6/07"
"52-196","Marquette",-87.37093,46.25888,"Bass Lake (East)",7224,2007,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"6/6/07","6/6/07"
"52-196","Marquette",-87.37093,46.25888,"Bass Lake (East)",7224,2007,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"6/4/07","6/5/07"
"10-77","Benzie",-85.93593,44.77527,"Gerry Lake",7232,2007,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"6/12/07","6/13/07"
"10-77","Benzie",-85.93593,44.77527,"Gerry Lake",7232,2007,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",11,"6/11/07","6/13/07"
"25-163","Genesee",-83.65236,43.08064,"Mott Lake",7331,2008,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30.6,"5/29/08","5/29/08"
"25-163","Genesee",-83.65236,43.08064,"Mott Lake",7331,2008,"Status & Trends","ALL SPECIES","SEINE","HAULS",5,"5/27/08","5/27/08"
"25-163","Genesee",-83.65236,43.08064,"Mott Lake",7331,2008,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",10,"5/27/08","5/29/08"
"25-124","Genesee",-83.6559,43.05522,"Kearsley Reservoir",7332,2008,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30.6,"6/5/08","6/5/08"
"25-124","Genesee",-83.6559,43.05522,"Kearsley Reservoir",7332,2008,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"6/2/08","6/2/08"
"25-124","Genesee",-83.6559,43.05522,"Kearsley Reservoir",7332,2008,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",9,"6/2/08","6/4/08"
"35-5","Iosco",-83.66676,44.33055,"Floyd Lake",7333,2008,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30.6,"6/12/08","6/12/08"
"35-5","Iosco",-83.66676,44.33055,"Floyd Lake",7333,2008,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"5/28/08","5/28/08"
"35-5","Iosco",-83.66676,44.33055,"Floyd Lake",7333,2008,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",3,"5/27/08","5/29/08"
"35-5","Iosco",-83.66676,44.33055,"Floyd Lake",7333,2008,"Status & Trends","ALL SPECIES","SEINE","HAULS",2,"5/27/08","5/27/08"
"35-5","Iosco",-83.66676,44.33055,"Floyd Lake",7333,2008,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",6,"5/27/08","5/29/08"
"18-69","Clare",-85.01482,43.84749,"Crooked Lake",7334,2008,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30.6,"5/27/08","5/27/08"
"18-69","Clare",-85.01482,43.84749,"Crooked Lake",7334,2008,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/12/08","5/13/08"
"18-69","Clare",-85.01482,43.84749,"Crooked Lake",7334,2008,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",6,"5/12/08","5/14/08"
"18-69","Clare",-85.01482,43.84749,"Crooked Lake",7334,2008,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"5/13/08","5/13/08"
"18-69","Clare",-85.01482,43.84749,"Crooked Lake",7334,2008,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",9,"5/12/08","5/14/08"
"18-71","Clare",-85.00176,43.84916,"Perch Lake",7335,2008,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30.6,"6/2/08","6/2/08"
"18-71","Clare",-85.00176,43.84916,"Perch Lake",7335,2008,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/12/08","5/13/08"
"18-71","Clare",-85.00176,43.84916,"Perch Lake",7335,2008,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",3,"5/12/08","5/14/08"
"18-71","Clare",-85.00176,43.84916,"Perch Lake",7335,2008,"Status & Trends","ALL SPECIES","SEINE","HAULS",2,"5/13/08","5/13/08"
"18-71","Clare",-85.00176,43.84916,"Perch Lake",7335,2008,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",6,"5/12/08","5/14/08"
"59-403","Montcalm",-84.92732,43.40249,"Bass Lake",7336,2008,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/25/08","6/25/08"
"59-403","Montcalm",-84.92732,43.40249,"Bass Lake",7336,2008,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",6,"5/19/08","5/21/08"
"59-403","Montcalm",-84.92732,43.40249,"Bass Lake",7336,2008,"Status & Trends","ALL SPECIES","SEINE","HAULS",3,"5/19/08","5/19/08"
"59-403","Montcalm",-84.92732,43.40249,"Bass Lake",7336,2008,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",9,"5/19/08","5/21/08"
"28-84","Grand Trave",-85.51815,44.66443,"Arbutus Lake",7406,2008,"Status & Trends","ALL SPECIES","IGNET","LIFTS",6,"6/9/08","6/11/08"
"28-84","Grand Trave",-85.51815,44.66443,"Arbutus Lake",7406,2008,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",3,"6/9/08","6/11/08"
"28-84","Grand Trave",-85.51815,44.66443,"Arbutus Lake",7406,2008,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",6,"6/9/08","6/11/08"
"62-269","Newaygo",-85.81759,43.60499,"Diamond Lake",7419,2008,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"9/22/08","9/22/08"
"62-269","Newaygo",-85.81759,43.60499,"Diamond Lake",7419,2008,"Status & Trends","ALL SPECIES","IGNET","LIFTS",6,"5/27/08","5/29/08"
"62-269","Newaygo",-85.81759,43.60499,"Diamond Lake",7419,2008,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",3,"5/27/08","5/29/08"
"62-269","Newaygo",-85.81759,43.60499,"Diamond Lake",7419,2008,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",6,"5/27/08","5/29/08"
"25-125","Genesee",-83.49165,43.12026,"Holloway Reservoir",7451,2008,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30.6,"5/22/08","5/22/08"
"25-125","Genesee",-83.49165,43.12026,"Holloway Reservoir",7451,2008,"Status & Trends","ALL SPECIES","SEINE","HAULS",6,"5/19/08","5/19/08"
"25-125","Genesee",-83.49165,43.12026,"Holloway Reservoir",7451,2008,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",12,"5/19/08","5/21/08"
"36-204","Iron",-88.23498,46.15992,"Michigamme Reservoir (Way Dam)",7522,2008,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",100,"7/8/08","7/9/08"
"36-204","Iron",-88.23498,46.15992,"Michigamme Reservoir (Way Dam)",7522,2008,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"6/30/08","7/1/08"
"36-204","Iron",-88.23498,46.15992,"Michigamme Reservoir (Way Dam)",7522,2008,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",29,"6/29/08","7/1/08"
"36-204","Iron",-88.23498,46.15992,"Michigamme Reservoir (Way Dam)",7522,2008,"Status & Trends","ALL SPECIES","SEINE","HAULS",5,"7/2/08","7/2/08"
"36-204","Iron",-88.23498,46.15992,"Michigamme Reservoir (Way Dam)",7522,2008,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",4,"6/29/08","7/1/08"
"22-14","Dickinson",-87.81926,45.7511,"Mary Lake",7523,2008,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"7/10/08","7/10/08"
"22-14","Dickinson",-87.81926,45.7511,"Mary Lake",7523,2008,"Status & Trends","ALL SPECIES","IGNET","LIFTS",1,"6/10/08","6/10/08"
"22-14","Dickinson",-87.81926,45.7511,"Mary Lake",7523,2008,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",11,"6/9/08","6/10/08"
"22-14","Dickinson",-87.81926,45.7511,"Mary Lake",7523,2008,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",2,"6/9/08","6/10/08"
"18-57","Clare",-85.07426,43.90027,"Big Mud Lake",7530,2008,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",10.2,"6/10/08","6/10/08"
"18-57","Clare",-85.07426,43.90027,"Big Mud Lake",7530,2008,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",4,"5/12/08","5/14/08"
"18-57","Clare",-85.07426,43.90027,"Big Mud Lake",7530,2008,"Status & Trends","ALL SPECIES","SEINE","HAULS",2,"5/12/08","5/12/08"
"18-57","Clare",-85.07426,43.90027,"Big Mud Lake",7530,2008,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",11,"5/12/08","5/14/08"
"81-18","Washtenaw",-84.06815,42.3986,"South Lake",7551,2008,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/3/08","6/4/08"
"81-18","Washtenaw",-84.06815,42.3986,"South Lake",7551,2008,"Status & Trends","ALL SPECIES","IGNET","LIFTS",5,"5/12/08","5/14/08"
"81-18","Washtenaw",-84.06815,42.3986,"South Lake",7551,2008,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",3,"5/12/08","5/14/08"
"81-18","Washtenaw",-84.06815,42.3986,"South Lake",7551,2008,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"5/12/08","6/3/08"
"81-18","Washtenaw",-84.06815,42.3986,"South Lake",7551,2008,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",9,"5/12/08","5/14/08"
"81-6","Washtenaw",-84.03759,42.41999,"Bruin Lake",7552,2008,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/4/08","6/4/08"
"81-6","Washtenaw",-84.03759,42.41999,"Bruin Lake",7552,2008,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/12/08","5/13/08"
"81-6","Washtenaw",-84.03759,42.41999,"Bruin Lake",7552,2008,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",3,"5/12/08","5/14/08"
"81-6","Washtenaw",-84.03759,42.41999,"Bruin Lake",7552,2008,"Status & Trends","ALL SPECIES","SEINE","HAULS",4,"5/12/08","5/12/08"
"81-6","Washtenaw",-84.03759,42.41999,"Bruin Lake",7552,2008,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",8,"5/12/08","5/14/08"
"47-153","Livingston",-83.75036,42.43677,"Whitmore Lake",7553,2008,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/4/08","6/4/08"
"47-153","Livingston",-83.75036,42.43677,"Whitmore Lake",7553,2008,"Status & Trends","ALL SPECIES","IGNET","LIFTS",3,"5/27/08","5/28/08"
"47-153","Livingston",-83.75036,42.43677,"Whitmore Lake",7553,2008,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",4,"5/27/08","5/28/08"
"47-153","Livingston",-83.75036,42.43677,"Whitmore Lake",7553,2008,"Status & Trends","ALL SPECIES","SEINE","HAULS",5,"6/5/08","6/5/08"
"47-153","Livingston",-83.75036,42.43677,"Whitmore Lake",7553,2008,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",12,"5/27/08","5/29/08"
"35-199","Iosco",-83.72232,44.46332,"Loud Dam Pond",7556,2008,"Status & Trends","ALL SPECIES","IGNET","LIFTS",6,"5/5/08","5/7/08"
"35-199","Iosco",-83.72232,44.46332,"Loud Dam Pond",7556,2008,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",11,"5/5/08","5/7/08"
"35-199","Iosco",-83.72232,44.46332,"Loud Dam Pond",7556,2008,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",3,"5/5/08","5/7/08"
"35-199","Iosco",-83.72232,44.46332,"Loud Dam Pond",7556,2008,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",3,"5/5/08","5/7/08"
"68-142","Oscoda",-84.29454,44.84166,"Tea Lake",7557,2008,"Status & Trends","ALL SPECIES","IGNET","LIFTS",6,"5/19/08","5/21/08"
"68-142","Oscoda",-84.29454,44.84166,"Tea Lake",7557,2008,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",11,"5/19/08","5/21/08"
"68-142","Oscoda",-84.29454,44.84166,"Tea Lake",7557,2008,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",3,"5/19/08","5/21/08"
"68-142","Oscoda",-84.29454,44.84166,"Tea Lake",7557,2008,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",9,"5/19/08","5/21/08"
"1-16","Alcona",-83.69899,44.57055,"North Lake",7558,2008,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/27/08","5/28/08"
"1-16","Alcona",-83.69899,44.57055,"North Lake",7558,2008,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",6,"5/27/08","5/28/08"
"1-16","Alcona",-83.69899,44.57055,"North Lake",7558,2008,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",2,"5/27/08","5/28/08"
"1-16","Alcona",-83.69899,44.57055,"North Lake",7558,2008,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",2,"5/27/08","5/28/08"
"35-201","Iosco",-83.57251,44.47257,"Cooke Dam Pond",7559,2008,"Status & Trends","ALL SPECIES","IGNET","LIFTS",9,"6/9/08","6/11/08"
"35-201","Iosco",-83.57251,44.47257,"Cooke Dam Pond",7559,2008,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",11,"6/9/08","6/11/08"
"35-201","Iosco",-83.57251,44.47257,"Cooke Dam Pond",7559,2008,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",2,"6/9/08","6/10/08"
"35-201","Iosco",-83.57251,44.47257,"Cooke Dam Pond",7559,2008,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",9,"6/9/08","6/11/08"
"8-619","Barry",-85.45843,42.62082,"Deep Lake",7560,2008,"Status & Trends","ALL SPECIES","BOOMSHK","MINUT",30,"6/10/08","6/10/08"
"8-619","Barry",-85.45843,42.62082,"Deep Lake",7560,2008,"Status & Trends","ALL SPECIES","IGNET","LIFTS",4,"5/5/08","5/7/08"
"8-619","Barry",-85.45843,42.62082,"Deep Lake",7560,2008,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",5,"5/5/08","5/7/08"
"8-619","Barry",-85.45843,42.62082,"Deep Lake",7560,2008,"Status & Trends","ALL SPECIES","SEINE","HAULS",2,"6/9/08","6/9/08"
"8-619","Barry",-85.45843,42.62082,"Deep Lake",7560,2008,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",4,"5/5/08","5/7/08"
"48-628","Luce",-85.74454,46.60165,"Tank Lake",7579,2008,"Status & Trends","ALL SPECIES","IGNET","LIFTS",1,"5/27/08","5/27/08"
"48-628","Luce",-85.74454,46.60165,"Tank Lake",7579,2008,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",13,"5/27/08","5/29/08"
"48-628","Luce",-85.74454,46.60165,"Tank Lake",7579,2008,"Status & Trends","ALL SPECIES","SEINE","HAULS",2,"5/29/08","5/29/08"
"48-628","Luce",-85.74454,46.60165,"Tank Lake",7579,2008,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",2,"5/27/08","5/28/08"
"40-207","Kalkaska",-84.94787,44.84666,"Starvation Lake",7587,2008,"Status & Trends","ALL SPECIES","IGNET","LIFTS",2,"5/14/08","5/14/08"
"40-207","Kalkaska",-84.94787,44.84666,"Starvation Lake",7587,2008,"Status & Trends","ALL SPECIES","LMFYKE","LIFTS",6,"5/13/08","5/14/08"
"40-207","Kalkaska",-84.94787,44.84666,"Starvation Lake",7587,2008,"Status & Trends","ALL SPECIES","SMFYKE","LIFTS",1,"5/13/08","5/13/08"
"40-207","Kalkaska",-84.94787,44.84666,"Starvation Lake",7587,2008,"Status & Trends","ALL SPECIES","TRAPNET","LIFTS",9,"5/13/08","5/15/08"
"5-75","Antrim",-85.22065,45.0236,"Intermediate Lake",7588,2008,"Status & Trends","ALL SPECIES","IGNET","LIFTS",8,"6/16/08","6/18/08"
